city,season,total_cases,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt,air_temp_k,avg_temp_k,dew_point_temp_k,max_air_temp_k,min_air_temp_k,precip_amt_kg_per_m2,relative_humidity_percent,specific_humidity,tdtr_k
iq,fall,14,0.1732857,0.2069333,0.1343,0.2379571,37.06,297.1042857,298.5785714,296.3885714,304.6,294.6,144.59,96.23857143,17.96285714,6.728571429
iq,fall,6,0.2719,0.2938,0.2094143,0.2523,126.89,297.3871429,298.4357143,296.3885714,305.5,293.3,52.2,94.64714286,17.97571429,7.042857143
iq,fall,10,0.1936714,0.1394714,0.2619,0.3068571,95.47,297.6142857,298.45,297.0257143,303.7,294.9,180.99,96.99714286,18.68857143,5.528571429
iq,fall,5,0.1744143,0.1805,0.1590714,0.2003143,83.7,298.1442857,299.6142857,296.7742857,307.8,294.3,65.1,93.13571429,18.41428571,9
iq,fall,12,0.3175,0.4014857,0.3285429,0.4429286,61.8,298.33,299.6857143,295.77,309.7,293.4,11.7,87.53,17.32285714,10.71428571
iq,fall,9,0.2858,0.2957,0.2570286,0.3195714,14.19,299.1714286,300.2857143,294.15,308.7,291.4,2.1,75.80428571,15.68571429,11.22857143
iq,fall,5,0.2570143,0.1182333,0.1790857,0.2372286,25.7,300.5657143,302.1785714,294.1657143,310.2,294.4,11.55,72.44571429,15.91857143,13.18571429
iq,fall,11,0.1735,0.1996333,0.1745,0.1659167,55.56,299.0585714,300.6357143,294.29,309.2,291.5,35.33,78.58571429,16.02,11.55714286
iq,winter,2,0.216,0.2136,0.1889143,0.2275286,117.07,297.45,298.7142857,296.3171429,305.8,293.4,227.25,94.34857143,17.91142857,7.371428571
iq,winter,6,0.3033167,0.2850333,0.2571429,0.2926143,55.47,296.9514286,298.1,296.3014286,303.8,293.8,51.3,96.52285714,17.88142857,6.114285714
iq,winter,7,0.21324,0.2231286,0.2643714,0.2218286,150.33,297.6842857,298.7285714,295.89,305.4,292.6,59.2,90.85857143,17.47,8.171428571
iq,winter,6,0.2386714,0.2447429,0.2162286,0.2591857,93.14,297.8357143,299.15,296.56,307.2,292.8,58.4,93.58571429,18.21428571,8.242857143
iq,winter,5,0.2381,0.1912,0.2749571,0.2738,97.04,297.7171429,298.8071429,296.9214286,305.5,294.3,238.2,95.82,18.59428571,6.614285714
iq,winter,9,0.1525167,0.1494857,0.2294143,0.1575571,98.94,297.5557143,298.5928571,296.6885714,304.1,292.4,147.57,95.52714286,18.32857143,6.728571429
iq,winter,5,0.1430857,0.2071571,0.1684571,0.2743143,93.62,297.0314286,298.0928571,296.0142857,304.8,292,46.45,94.72142857,17.55142857,7.528571429
iq,winter,8,0.2713714,0.1836571,0.203,0.3006,157.86,297.3428571,298.2785714,296.5028571,304.9,292.9,62.3,95.52571429,18.10428571,7.3
iq,winter,3,0.1947143,0.1541,0.2957143,0.1730857,103.39,297.2257143,298.0714286,295.9428571,304.7,293.6,47.24,93.47,17.51714286,7.371428571
iq,winter,4,0.1582571,0.1622857,0.1830714,0.2322714,89.15,296.9057143,298.2214286,295.9942857,306.6,291.7,56.1,95.03714286,17.61142857,9.357142857
iq,winter,11,0.1701857,0.1714,0.162,0.2290714,45.23,295.5957143,296.5,294.0128571,304.4,290.7,86.9,91.83285714,15.64857143,8.314285714
iq,winter,5,0.3646143,0.2568286,0.3299,0.3496857,64.11,297.2328571,298.7071429,296.1685714,307.3,292.5,65.6,94.85285714,17.71857143,8.957142857
iq,winter,8,0.09005714,0.08222857,0.1110571,0.06474286,76.68,296.1785714,297.1857143,294.0385714,306.8,286.9,29.1,89.28,15.74,10.2
iq,spring,4,0.2085,0.25695,0.2148833,0.2338571,39.11,296.8614286,298.2428571,295.23,305.2,292.1,33.48,91.72,16.72714286,9
iq,spring,3,0.3420714,0.2853,0.3405571,0.3012286,54.78,296.65,298.1714286,294.9285714,304.8,290.3,30.9,91.45857143,16.38857143,9.914285714
iq,spring,1,0.1667,0.1207857,0.1729714,0.1659,78.83,296.1185714,297.3857143,294.9714286,304.4,292.8,70.3,94.06571429,16.42285714,6.885714286
iq,spring,2,0.1534571,0.1744571,0.2022143,0.1292571,11.41,296.5714286,298.0142857,295.1785714,305,292.7,22.8,92.67142857,16.63142857,8.771428571
iq,spring,3,0.1814429,0.2692286,0.1934571,0.2099429,1.59,296.8285714,298.1142857,292.1771429,305.8,290.2,1.4,78.07428571,13.80428571,12.22857143
iq,spring,4,0.3217667,0.2734,0.2545,0.3513,18.78,297.3857143,299.0071429,293.9314286,306.9,290.7,13.04,83.38714286,15.41571429,10.87142857
iq,spring,1,0.3075571,0.3397,0.3642429,0.3648429,26.29,296.0585714,296.75,294.9414286,303.6,291.1,39.52,94.24714286,16.39142857,7.728571429
iq,spring,8,0.3589714,0.4017571,0.2960857,0.4225,27.91,297.64,299.0785714,294.3457143,308.2,290.1,11.64,84.15571429,15.84571429,12.35714286
iq,spring,5,0.4172286,0.3699286,0.3669714,0.4898714,70.88,296.7242857,297.9357143,293,305.6,290,25.5,82.57142857,14.71857143,11.5
iq,spring,3,0.2782429,0.2361286,0.2923,0.2669571,35.77,297.82,299.3428571,292.7085714,308.2,289.7,6.08,76.61857143,14.33714286,12.77142857
iq,spring,2,0.2666667,0.2719333,0.2438857,0.1964571,36.78,298.0914286,298.9428571,294.0728571,308,291.8,9.21,80.93571429,15.56571429,9.714285714
iq,spring,7,0.3393714,0.3569714,0.3291286,0.3687143,9.06,298.7857143,300.6714286,294.1957143,308.1,294.3,12.4,79.33428571,15.75714286,11.57142857
iq,spring,1,0.2787857,0.2463571,0.2349857,0.3737429,30.26,300.6671429,301.5928571,293.1242857,312.4,293.4,12.8,67.75714286,14.79428571,13.38571429
iq,summer,6,0.27955,0.2826857,0.3277143,0.3280571,76.28,297.0985714,298.3571429,295.6828571,304.4,293.5,56.85,92.65714286,17.18285714,7.885714286
iq,summer,7,0.2888167,0.2889571,0.2660714,0.3393,49.85,298.56,300.1214286,295.1628571,308.6,293,26.2,84.41285714,16.65,12.15714286
iq,summer,5,0.3156571,0.3545,0.3326429,0.4172,58.22,298.5085714,300.7142857,295.8342857,309.2,293.3,34.27,86.70714286,17.36714286,12.4
iq,summer,2,0.2309,0.2363429,0.2308857,0.3128,59.79,299.6985714,301.4285714,295.3,310.6,292.7,10.3,78.56428571,16.80428571,13.8
iq,summer,6,0.3199714,0.2544167,0.3151,0.2934714,37.28,298.2814286,299.8214286,296.2871429,310.8,294.7,73.33,89.84428571,17.84,9.1
iq,summer,11,0.3851857,0.4050714,0.3106286,0.4381286,39.09,299.5757143,301.3857143,295.4471429,309.6,294.8,38.28,80.45,17.01,11.6
iq,summer,6,0.2251286,0.1505143,0.1959857,0.2383857,74.52,299.4442857,300.8285714,296.5871429,310.2,295,86.4,86.70571429,18.26571429,9.828571429
iq,summer,3,0.4034714,0.3202286,0.4087,0.4229,106.73,296.9714286,298.1928571,295.96,305.1,291.9,67.93,94.78142857,17.54285714,7.757142857
iq,summer,11,0.2657429,0.2856,0.2923143,0.2469143,51.28,297.83,299.6642857,296.9785714,306.3,293.7,67.47,95.59285714,18.67285714,9.357142857
iq,summer,11,0.3334571,0.3242571,0.2469,0.3311286,69.88,299.4785714,300.5571429,296.2485714,308.5,294.3,50.6,84.85,17.97857143,9.485714286
iq,summer,5,0.1784286,0.12875,0.2167714,0.1853,109.5,298.1342857,299.7428571,296.83,308.6,294.6,103.3,93.55428571,18.54857143,8.685714286
iq,summer,4,0.2284714,0.1886571,0.2345571,0.1996714,52.27,297.6814286,298.3714286,296.9385714,305.7,294.3,124.2,96.21428571,18.61285714,5.742857143
iq,summer,9,0.16564,0.1793,0.1276,0.1819143,129.33,297.88,299.3285714,297.2171429,305.2,294.4,65.57,96.52285714,18.92428571,6.942857143
iq,fall,23,0.2993714,0.3367143,0.2615857,0.3498429,73.16,298.52,299.6071429,296.9042857,305.5,294.3,57.8,91.65428571,18.60714286,8.3
iq,fall,28,0.3138333,0.2335143,0.2426,0.2937429,83.39,299.0485714,300.2714286,296.2614286,307.8,294.3,42.68,86.75571429,17.91,9.914285714
iq,fall,26,0.2698,0.2756857,0.2755143,0.2367143,146.13,297.1414286,298.2428571,296.3971429,306.6,293.3,89.72,96.07428571,18.03428571,5.685714286
iq,fall,7,0.1992,0.1947667,0.1711111,0.2308222,53.57,297.64,298.7285714,296.3685714,304.9,294.3,62.14,93.46857143,17.98285714,7.428571429
iq,fall,29,0.1914714,0.1554143,0.1760143,0.1872429,19.95,299.2771429,300.5357143,294.6685714,308.2,294.1,21.4,78.67,16.26,10.72857143
iq,fall,58,0.4449333,0.27585,0.3569,0.4697286,71.84,296.0957143,296.5357143,295.2,302.1,293.3,62.61,95.28,16.68142857,5.1
iq,fall,26,0.1882286,0.2208286,0.2332429,0.1699714,95.97,298.0342857,299.4785714,297.09,305.5,292.4,63.92,94.96857143,18.86571429,8.585714286
iq,fall,38,0.2779714,0.3249286,0.2219143,0.2956714,102.59,297.2071429,298.3428571,296.25,304.8,294.8,93.43,95.12571429,17.84,5.971428571
iq,fall,35,0.35195,0.3705714,0.3138,0.4029714,110,298.3985714,299.9714286,297.0114286,307.6,294.2,66,93,18.68571429,9.085714286
iq,fall,37,0.2256429,0.17075,0.1981,0.1860714,38.72,299.49,300.7642857,294.6285714,308.4,293.5,28,78.13142857,16.28428571,11.55714286
iq,fall,20,0.1739429,0.1989167,0.1684286,0.1734286,47.23,297.77,299.1714286,296.9228571,306,294.8,103.22,95.70714286,18.55714286,6.714285714
iq,fall,29,0.24095,0.2236,0.1620429,0.1874429,122.64,297.0957143,298.3214286,295.6085714,304.1,292.9,33.9,92.37,17.13,7.614285714
iq,fall,25,0.3493143,0.2227286,0.2677286,0.3878714,101.33,296.9642857,297.7214286,296.3814286,302.3,294.1,70.83,96.92714286,17.94714286,5.414285714
iq,winter,23,0.1697429,0.1386667,0.1700571,0.2008429,210.83,297.7542857,299.3357143,295.52,307.9,293.3,39.1,88.97285714,17.06428571,8.957142857
iq,winter,9,0.1292429,0.1729571,0.1260286,0.1506571,96.05,298.0171429,299.5928571,295.9,305.5,293,32.17,89.26857143,17.50571429,9.014285714
iq,winter,3,0.2383333,0.2327286,0.1239429,0.2000714,91.87,296.7557143,297.9928571,295.4757143,305,293.3,90.5,93.45142857,16.99714286,7.214285714
iq,winter,6,0.3366,0.3042143,0.3229,0.3773143,62.13,297.0942857,297.9928571,295.9485714,303.7,293.1,53.36,94.07428571,17.50714286,6.557142857
iq,winter,6,0.2700833,0.1902714,0.1906571,0.2151571,107,297.6942857,298.8428571,295.8542857,305.4,293.7,24.9,90.95714286,17.42142857,8.6
iq,winter,3,0.2843571,0.3536714,0.3217857,0.3028286,71.45,297.5371429,298.9,296.6328571,306.1,292.8,99.96,95.15714286,18.31571429,7.4
iq,winter,1,0.3026143,0.2446714,0.2963143,0.3287571,79.74,297.4471429,298.6642857,295.9357143,305.5,293.8,45.96,92.12428571,17.50428571,7.785714286
iq,winter,3,0.2706,0.3713143,0.3442286,0.2830714,42.05,296.76,297.4142857,296.3828571,301.9,293.7,62.52,97.97142857,17.96428571,4.885714286
iq,winter,1,0.06172857,0.1339,0.09471429,0.1178429,42.12,298.0728571,299.4142857,296.7414286,306.3,293.1,115.99,93.66285714,18.39857143,8.685714286
iq,winter,1,0.1361571,0.1631571,0.1391571,0.1345571,50.5,295.9757143,296.8714286,294.6657143,304.5,290.6,47.1,93.15857143,16.18,6.971428571
iq,winter,0,0.1963857,0.29632,0.2641571,0.2255857,30.08,294.85,295.4214286,293.2442857,304.4,288.5,18.08,91.50428571,14.78,7.385714286
iq,winter,2,0.2210167,0.2353167,0.1804429,0.1994714,45.69,296.2685714,296.9357143,295.6385714,303.4,291.7,59.4,96.62142857,17.14428571,5.957142857
iq,winter,1,0.12245,0.1571,0.086,0.1033143,72.04,296.7414286,297.6928571,295.9942857,304.1,293.8,134.66,96.02571429,17.52,5.757142857
iq,spring,1,0.1951857,0.1577143,0.1844286,0.1336143,30.09,296.4,297.3571429,295.21,304.4,292.2,73.01,93.98285714,16.71142857,6.771428571
iq,spring,0,0.2937429,0.2643667,0.2466286,0.2919571,13.27,296.1871429,297.3642857,293.8914286,305.8,288.2,12.9,88.81,15.37571429,9.3
iq,spring,0,0.2240286,0.1754714,0.2656571,0.2452143,111.18,296.7428571,297.65,295.9342857,304.4,293.8,57.87,95.86,17.44714286,6.957142857
iq,spring,1,0.1970429,0.2779833,0.2139429,0.2656143,89.88,296.4585714,297.25,295.1928571,304.8,291.2,61.8,93.79571429,16.71285714,7.385714286
iq,spring,0,0.3048286,0.2336714,0.2489143,0.2558143,0,296.5428571,297.8071429,293.83,304.9,290.7,9.4,86.52428571,15.28571429,9.442857143
iq,spring,3,0.15385,0.1495857,0.3294429,0.1328857,0,296.5457143,297.4785714,293.5942857,305.9,290.5,7.47,85.65571429,15.08,9.271428571
iq,spring,3,0.2323857,0.2139571,0.2203,0.1984286,62.84,296.0785714,297.4071429,294.6914286,304.6,291.8,27.33,93.05571429,16.14285714,8.442857143
iq,spring,1,0.3270167,0.2091167,0.2837667,0.30955,52.36,296.5457143,297.3142857,295.0028571,306.8,287.8,47.59,92.77714286,16.58285714,8.6
iq,spring,5,0.3548,0.34655,0.2674167,0.3921167,44.63,297.0442857,298.5,295.37,307.5,292.9,39,92.04857143,16.87285714,9.771428571
iq,spring,2,0.2002,0.2513857,0.2113429,0.1997286,32.45,297.31,298.5714286,295.5057143,307.4,292.6,143.35,91.09285714,17.05714286,9.742857143
iq,spring,5,0.4303714,0.4330143,0.4369143,0.4657286,26.03,297.2142857,298.5,295.3471429,305.6,292.7,39.69,90.72714286,16.84714286,9.342857143
iq,spring,5,0.2833,0.3044714,0.2744571,0.3805,12.88,299.2285714,300.3071429,294.4185714,310.2,291.8,33,78.27714286,15.99857143,13.55714286
iq,spring,5,0.3181857,0.3197667,0.3081714,0.3236,58.2,298.5742857,300.1428571,295.0928571,310.4,292.7,37,84.49142857,16.65285714,10.74285714
iq,summer,9,0.3398,0.3691,0.2888,0.3092333,34.59,298.5314286,300.0714286,294.8614286,309.3,293.2,29,83.05,16.46571429,10.65714286
iq,summer,17,0.2319,0.27625,0.2612,0.2327833,86.14,296.9214286,298.2428571,295.4842857,305.9,293.4,59.1,92.65285714,17.03,7.685714286
iq,summer,19,0.2168,0.2773333,0.2089333,0.3362667,65.43,297.5885714,298.4285714,295.3071429,306.7,292.1,53.5,88.52571429,16.81857143,8.571428571
iq,summer,25,0.41495,0.3634286,0.3224,0.4006857,61.38,297.66,298.6214286,295.49,309.3,292.7,63.27,90.18142857,17.04714286,8.157142857
iq,summer,45,0.3930857,0.3782714,0.3437,0.4048429,24.28,299.1785714,301.15,294.7614286,310.2,292.4,121.3,79.50285714,16.33142857,12.78571429
iq,summer,34,0.1605571,0.1638714,0.1949333,0.2061143,69.47,300.1014286,301.4071429,295.3614286,310.4,294,53.9,78.45428571,17.01857143,12.01428571
iq,summer,63,0.2882,0.2278571,0.2807571,0.3579714,69.39,298.35,299.9,295.9157143,310.5,292.7,67.9,88.85714286,17.52714286,9.971428571
iq,summer,44,0.3291571,0.2279,0.2733429,0.2568429,52.65,297.8671429,298.9857143,296.7014286,305,292.7,111.9,93.85428571,18.38857143,8.714285714
iq,summer,50,0.1617429,0.1962,0.1982714,0.2196143,43.6,298.3728571,299.8,296.8257143,308.5,294,149.1,92.60857143,18.48428571,8.571428571
iq,summer,35,0.5010286,0.445,0.4276857,0.5457286,57.85,298.4642857,299.5285714,297.4685714,307.2,293.1,107.48,95.29,19.25285714,7.085714286
iq,summer,16,0.3042857,0.2946429,0.3062714,0.4003857,60.36,298.4985714,300.2214286,296.01,309.6,293.7,63.9,88.32857143,17.62571429,10.01428571
iq,summer,16,0.1930571,0.1965286,0.1762571,0.1830571,59.44,298.89,300.3071429,297.7414286,307.2,295.2,199.52,94.14142857,19.61714286,7.814285714
iq,summer,13,0.2510143,0.2883143,0.2537,0.3213,81.11,298.53,299.7214286,297.5771429,306.1,294.7,90.68,95.26,19.38857143,7.1
iq,fall,9,0.1643667,0.19635,0.1731333,0.1549167,45.03,298.1114286,299.1285714,297.0442857,305.2,293.4,139.55,94.64,18.77857143,7.142857143
iq,fall,15,0.2894167,0.34778,0.2748286,0.2580857,64.03,298.6514286,300.2142857,296.1828571,308.9,295.1,53.25,88.55142857,17.78428571,9.2
iq,fall,4,0.1783857,0.2191714,0.2497286,0.1923,70.92,298.5285714,300.2571429,296.8471429,306.3,295.2,57.61,91.77714286,18.57285714,9.057142857
iq,fall,0,0.2634125,0.219875,0.2000875,0.226625,55.11,299.5571429,300.7714286,295.5942857,308.3,293.9,41.6,81.86857143,17.24857143,10.34285714
iq,fall,1,0.1512857,0.1616857,0.1532714,0.1194429,,,,,,,,,,
iq,fall,10,0.2299167,0.12234,0.2611667,0.22305,52.28,297.7257143,299.0071429,296.7842857,304.6,294.2,93.55,95.22285714,18.46142857,7.5
iq,fall,11,0.1884857,0.1881857,0.2039143,0.2775,72.03,296.6828571,297.4142857,296.4185714,304,295.2,149.77,98.61,17.99571429,3.714285714
iq,fall,29,0.1884571,0.1993143,0.2027,0.2139286,76.16,296.55,297.5142857,295.1371429,303.5,292.7,53.81,92.46714286,16.64142857,6.485714286
iq,fall,35,0.1667333,0.1737333,0.1904333,0.1617167,118.54,297.4957143,298.8,296.5142857,304.4,294,66.1,94.92857143,18.13,8.142857143
iq,fall,30,0.2799143,0.2402857,0.1957286,0.3076571,149.06,297.4057143,298.1928571,296.84,302.7,294.5,93.3,97.00714286,18.48428571,5.185714286
iq,fall,20,0.1702714,0.1511143,0.1404714,0.1429714,60.51,297.3228571,298.4714286,296.1942857,305.7,292.9,48.72,94.23428571,17.76571429,7.171428571
iq,fall,21,0.1887857,0.1594571,0.1568714,0.2029857,124.8,297.6857143,299.0142857,296.2542857,306.7,294.2,124,92.90571429,17.85285714,6.828571429
iq,fall,12,0.28236,0.3051167,0.2940833,0.3160167,147.44,297.3914286,298.8642857,296.4942857,306.6,294.3,102.72,95.12142857,18.12857143,7.071428571
iq,winter,9,0.3620714,0.3367,0.3453,0.3792857,58.56,297.8442857,299,296.71,304.6,294.5,87.28,94.37857143,18.35428571,6.8
iq,winter,11,0.2034286,0.1784429,0.2259714,0.2018714,97.8,297.0585714,298.0142857,296.7157143,304,293.6,108.83,98.13428571,18.35285714,6.028571429
iq,winter,9,0.1578833,0.1921,0.2137286,0.2013857,106.68,297.3657143,298.25,296.5,304.6,293.6,66.83,95.70857143,18.10571429,6.185714286
iq,winter,5,0.2235857,0.2591333,0.2632857,0.3057857,100.78,297.1528571,298.3214286,296.1842857,303.3,294.6,49.93,94.90285714,17.78,6.357142857
iq,winter,11,0.08905714,0.05895,0.08927143,0.09934286,131.17,297.2457143,298.3857143,296.5457143,304.5,294.1,63.3,96.39571429,18.17571429,6.742857143
iq,winter,3,0.1468429,0.1416571,0.1411857,0.1487714,133.47,297.89,298.9,295.8042857,306.8,293.1,50.64,89.67285714,17.42,9.028571429
iq,winter,5,0.2236,0.1788286,0.175,0.2161429,99.77,296.6357143,297.6214286,296.1357143,304.7,292.6,74.5,97.3,17.70428571,6.385714286
iq,winter,5,0.1953429,0.2856714,0.1611857,0.2023857,52.74,297.5457143,298.2785714,296.8871429,303.6,294.9,62.74,96.66428571,18.50428571,4.985714286
iq,winter,4,0.2835857,0.3455143,0.2374429,0.3161286,99.89,297.4042857,298.3214286,296.4485714,303.6,294.3,93.8,95.07857143,18.01857143,6.271428571
iq,winter,4,0.1907571,0.2645571,0.2538857,0.2192,30.73,297.5628571,298.5428571,296.4842857,306.8,292.9,59.5,95.1,18.09,7.142857143
iq,winter,1,0.2077429,0.2278571,0.2542,0.2160429,38.51,297.6071429,299.0071429,296.2714286,306.5,292.7,46.43,93.29857143,17.85857143,9.071428571
iq,winter,0,0.3312143,0.2172,0.2093857,0.3445143,66.46,297.7242857,299.5214286,296.0128571,307.1,293.4,39.89,91.79,17.58571429,10.07142857
iq,winter,2,0.2383429,0.1973167,0.1655,0.1901429,40.04,296.7042857,297.5214286,296.2642857,305.1,292.7,73,97.74285714,17.83,5.614285714
iq,spring,3,0.114,0.09244286,0.09747143,0.1262857,42.22,296.1257143,296.7785714,295.2671429,302.5,292.8,53.91,95.50714286,16.75714286,6.071428571
iq,spring,3,0.1871286,0.1578,0.1434571,0.1994714,8.74,295.1042857,295.7785714,293.91,305.2,289.9,112.31,94.13,15.48285714,6.242857143
iq,spring,5,0.2916714,0.3070286,0.3562286,0.3891143,43.32,296.0314286,297.3142857,294.8628571,305.2,292,45.97,93.97142857,16.36285714,7.714285714
iq,spring,2,0.2708,0.2051833,0.2401286,0.2001571,141.65,297.2171429,298.5214286,296.11,305.6,293.2,66.41,94.55571429,17.66714286,8.642857143
iq,spring,1,0.1868571,0.1769143,0.2230714,0.2189857,68.15,296.4528571,297.8214286,295.3571429,304.6,292.3,55.5,94.53857143,16.87428571,8.642857143
iq,spring,2,0.3859143,0.2903833,0.3364286,0.2927857,91.4,296.0657143,296.9928571,295.1671429,306.2,291.4,39.67,95.38571429,16.68,8.128571429
iq,spring,0,0.21965,0.37805,0.2238714,0.2659,65.19,296.5271429,297.6642857,295.4114286,306.8,292.7,40.1,94.62428571,16.92,7.271428571
iq,spring,0,0.2078833,0.28085,0.1756,0.2616,35.82,296.5257143,297.9642857,294.0528571,306.7,292.3,12.93,88.23,15.51,9.528571429
iq,spring,3,0.1543571,0.1152714,0.1534571,0.1559,51.77,297.0871429,298.2357143,295.0457143,307.9,290.4,39.3,89.97142857,16.60285714,9.757142857
iq,spring,5,0.395,0.3527333,0.4842857,0.4019143,9.79,297.37,298.8785714,294.8242857,307.9,290.7,34.4,87.81142857,16.33714286,11.75714286
iq,spring,5,0.3308857,0.4083,0.4433571,0.3347714,35.23,298.3571429,299.9857143,295.5071429,308.2,292.2,43.2,87.11,17.04,11.34285714
iq,spring,7,0.2206286,0.1943571,0.2785714,0.2604571,6.52,298.6771429,300.1071429,294.7085714,309.3,293,25.3,80.64,16.22857143,10.92857143
iq,spring,5,0.2453429,0.1859857,0.1813429,0.2820571,95.83,298.9971429,300.9214286,296.4442857,310.4,293.4,45.34,88.17714286,18.12285714,11.78571429
iq,summer,2,0.5083571,0.4544286,0.5383143,0.5148286,83.02,297.3885714,298.45,296.3885714,305,293.5,78.37,94.99285714,17.98857143,7.642857143
iq,summer,2,0.1896167,0.192,0.2368143,0.2696857,13.74,299.8557143,300.75,294.3142857,310,291.8,9.3,75.23285714,15.86571429,13.04285714
iq,summer,2,0.26632,0.3133667,0.1956571,0.3070714,40.17,299.47,300.8142857,294.6185714,310,293.5,23.01,78.11857143,16.20285714,11.6
iq,summer,0,0.2943143,0.2706714,0.3020714,0.2540143,78.68,299.3242857,301.0285714,295.8271429,309.8,293.7,33,83.76285714,17.38,11
iq,summer,2,0.2063,0.2552571,0.2799571,0.2066571,57.18,298.0342857,299.5714286,296.3442857,307.4,294.8,79.1,91.57571429,17.94714286,8.514285714
iq,summer,1,0.2322714,0.2725,0.2715714,0.2853857,20.58,298.7071429,300.1285714,296.5614286,308.3,294.3,43.94,89.31,18.13428571,9.285714286
iq,summer,1,0.2974143,0.2821714,0.2559286,0.3197857,30.49,299.7371429,301,295.35,311.3,293.8,18.1,79.22285714,16.89571429,11.88571429
iq,summer,2,0.2968,0.3084857,0.3623,0.3616571,82.59,298.8557143,300.2857143,296.9185714,307.2,294.1,67.4,90.65714286,18.66142857,8.571428571
iq,summer,2,0.2907571,0.23795,0.3176857,0.2616,77.38,298.6785714,300.0714286,297.4428571,310.8,294.9,84.54,93.80857143,19.25428571,8.342857143
iq,summer,3,0.3886714,0.3728167,0.2499,0.3730143,45.79,299.1614286,300.4785714,297.14,309.7,292.2,47.31,90.37285714,18.93714286,10.18571429
iq,summer,9,0.3688714,0.3799571,0.3800286,0.4679286,96.23,300.3214286,301.7857143,296.9257143,308.7,296,31.65,84.31142857,18.66428571,10.45714286
iq,summer,5,0.40705,0.3351,0.3665,0.38935,29.72,300.4857143,301.75,296.1085714,311,294.5,47,80.78714286,17.80714286,11.92857143
iq,summer,5,0.3361143,0.2877667,0.3254571,0.3576,38.17,299.4557143,300.6142857,297.2257143,308.7,295.1,60.7,89.59428571,19.00142857,8.714285714
