instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,total
15579,2012-10-16,4,1,10,7,0,2,1,1,0.42,525
15580,2012-10-16,4,1,10,8,0,2,1,1,0.44,835
15581,2012-10-16,4,1,10,9,0,2,1,1,0.48,355
15582,2012-10-16,4,1,10,10,0,2,1,1,0.5,222
15583,2012-10-16,4,1,10,11,0,2,1,1,0.5,228
15584,2012-10-16,4,1,10,12,0,2,1,2,0.52,325
15585,2012-10-16,4,1,10,13,0,2,1,1,0.52,328
15586,2012-10-16,4,1,10,14,0,2,1,1,0.54,308
15587,2012-10-16,4,1,10,15,0,2,1,1,0.54,346
15588,2012-10-16,4,1,10,16,0,2,1,1,0.54,446
15589,2012-10-16,4,1,10,17,0,2,1,1,0.52,943
15590,2012-10-16,4,1,10,18,0,2,1,1,0.5,838
15591,2012-10-16,4,1,10,19,0,2,1,1,0.48,531
15592,2012-10-16,4,1,10,20,0,2,1,1,0.46,432
15593,2012-10-16,4,1,10,21,0,2,1,1,0.46,195
15594,2012-10-16,4,1,10,22,0,2,1,1,0.4,181
15595,2012-10-16,4,1,10,23,0,2,1,1,0.4,199
15596,2012-10-17,4,1,10,0,0,3,1,1,0.38,49
15597,2012-10-17,4,1,10,1,0,3,1,1,0.38,17
15598,2012-10-17,4,1,10,2,0,3,1,1,0.38,16
15599,2012-10-17,4,1,10,3,0,3,1,1,0.36,7
15600,2012-10-17,4,1,10,4,0,3,1,1,0.36,4
15601,2012-10-17,4,1,10,5,0,3,1,2,0.36,41
15602,2012-10-17,4,1,10,6,0,3,1,1,0.38,178
15603,2012-10-17,4,1,10,7,0,3,1,1,0.36,464
15604,2012-10-17,4,1,10,8,0,3,1,2,0.4,817
15605,2012-10-17,4,1,10,9,0,3,1,2,0.42,382
15606,2012-10-17,4,1,10,10,0,3,1,2,0.46,228
15607,2012-10-17,4,1,10,11,0,3,1,2,0.5,234
15608,2012-10-17,4,1,10,12,0,3,1,2,0.52,332
15609,2012-10-17,4,1,10,13,0,3,1,2,0.54,310
15610,2012-10-17,4,1,10,14,0,3,1,2,0.56,270
15611,2012-10-17,4,1,10,15,0,3,1,2,0.58,301
15612,2012-10-17,4,1,10,16,0,3,1,1,0.56,466
15613,2012-10-17,4,1,10,17,0,3,1,1,0.54,888
15614,2012-10-17,4,1,10,18,0,3,1,1,0.52,884
15615,2012-10-17,4,1,10,19,0,3,1,1,0.5,516
15616,2012-10-17,4,1,10,20,0,3,1,1,0.5,414
15617,2012-10-17,4,1,10,21,0,3,1,1,0.46,329
15618,2012-10-17,4,1,10,22,0,3,1,1,0.46,215
15619,2012-10-17,4,1,10,23,0,3,1,1,0.46,99
15620,2012-10-18,4,1,10,0,0,4,1,1,0.46,57
15621,2012-10-18,4,1,10,1,0,4,1,1,0.46,14
15622,2012-10-18,4,1,10,2,0,4,1,1,0.46,14
15623,2012-10-18,4,1,10,3,0,4,1,1,0.44,5
15624,2012-10-18,4,1,10,4,0,4,1,1,0.44,5
15625,2012-10-18,4,1,10,5,0,4,1,1,0.44,42
15626,2012-10-18,4,1,10,6,0,4,1,1,0.44,153
15627,2012-10-18,4,1,10,7,0,4,1,1,0.44,508
15628,2012-10-18,4,1,10,8,0,4,1,1,0.46,834
15629,2012-10-18,4,1,10,9,0,4,1,2,0.5,387
15630,2012-10-18,4,1,10,10,0,4,1,2,0.52,218
15631,2012-10-18,4,1,10,11,0,4,1,2,0.56,268
15632,2012-10-18,4,1,10,12,0,4,1,2,0.6,377
15633,2012-10-18,4,1,10,13,0,4,1,1,0.62,332
15634,2012-10-18,4,1,10,14,0,4,1,2,0.62,285
15635,2012-10-18,4,1,10,15,0,4,1,2,0.6,353
15636,2012-10-18,4,1,10,16,0,4,1,1,0.6,450
15637,2012-10-18,4,1,10,17,0,4,1,2,0.58,890
15638,2012-10-18,4,1,10,18,0,4,1,2,0.56,788
15639,2012-10-18,4,1,10,19,0,4,1,2,0.56,513
15640,2012-10-18,4,1,10,20,0,4,1,2,0.56,387
15641,2012-10-18,4,1,10,21,0,4,1,2,0.54,283
15642,2012-10-18,4,1,10,22,0,4,1,2,0.54,229
15643,2012-10-18,4,1,10,23,0,4,1,2,0.54,117
15644,2012-10-19,4,1,10,0,0,5,1,2,0.56,56
15645,2012-10-19,4,1,10,1,0,5,1,3,0.54,16
15646,2012-10-19,4,1,10,2,0,5,1,2,0.54,10
15647,2012-10-19,4,1,10,3,0,5,1,2,0.56,5
15648,2012-10-19,4,1,10,4,0,5,1,2,0.56,6
15649,2012-10-19,4,1,10,5,0,5,1,2,0.54,36
15650,2012-10-19,4,1,10,6,0,5,1,3,0.54,131
15651,2012-10-19,4,1,10,7,0,5,1,3,0.54,154
15652,2012-10-19,4,1,10,8,0,5,1,2,0.54,467
15653,2012-10-19,4,1,10,9,0,5,1,2,0.54,389
15654,2012-10-19,4,1,10,10,0,5,1,2,0.58,224
15655,2012-10-19,4,1,10,11,0,5,1,1,0.6,252
15656,2012-10-19,4,1,10,12,0,5,1,1,0.64,332
15657,2012-10-19,4,1,10,13,0,5,1,1,0.62,375
15658,2012-10-19,4,1,10,14,0,5,1,1,0.66,365
15659,2012-10-19,4,1,10,15,0,5,1,1,0.64,395
15660,2012-10-19,4,1,10,16,0,5,1,3,0.62,565
15661,2012-10-19,4,1,10,17,0,5,1,3,0.62,425
15662,2012-10-19,4,1,10,18,0,5,1,1,0.56,233
15663,2012-10-19,4,1,10,19,0,5,1,1,0.54,232
15664,2012-10-19,4,1,10,20,0,5,1,1,0.52,229
15665,2012-10-19,4,1,10,21,0,5,1,1,0.5,206
15666,2012-10-19,4,1,10,22,0,5,1,1,0.5,190
15667,2012-10-19,4,1,10,23,0,5,1,1,0.46,131
15668,2012-10-20,4,1,10,0,0,6,0,1,0.46,123
15669,2012-10-20,4,1,10,1,0,6,0,1,0.46,95
15670,2012-10-20,4,1,10,2,0,6,0,1,0.44,78
15671,2012-10-20,4,1,10,3,0,6,0,1,0.42,29
15672,2012-10-20,4,1,10,4,0,6,0,1,0.44,18
15673,2012-10-20,4,1,10,5,0,6,0,1,0.4,13
15674,2012-10-20,4,1,10,6,0,6,0,1,0.42,31
15675,2012-10-20,4,1,10,7,0,6,0,1,0.4,65
15676,2012-10-20,4,1,10,8,0,6,0,1,0.46,193
15677,2012-10-20,4,1,10,9,0,6,0,1,0.5,363
15678,2012-10-20,4,1,10,10,0,6,0,1,0.52,423
15679,2012-10-20,4,1,10,11,0,6,0,1,0.54,612
15680,2012-10-20,4,1,10,12,0,6,0,1,0.56,703
15681,2012-10-20,4,1,10,13,0,6,0,1,0.56,714
15682,2012-10-20,4,1,10,14,0,6,0,1,0.56,711
15683,2012-10-20,4,1,10,15,0,6,0,1,0.56,711
15684,2012-10-20,4,1,10,16,0,6,0,1,0.54,691
15685,2012-10-20,4,1,10,17,0,6,0,1,0.54,731
15686,2012-10-20,4,1,10,18,0,6,0,1,0.52,521
15687,2012-10-20,4,1,10,19,0,6,0,1,0.5,345
15688,2012-10-20,4,1,10,20,0,6,0,1,0.5,259
15689,2012-10-20,4,1,10,21,0,6,0,1,0.46,296
15690,2012-10-20,4,1,10,22,0,6,0,1,0.44,202
15691,2012-10-20,4,1,10,23,0,6,0,1,0.42,163
15692,2012-10-21,4,1,10,0,0,0,0,1,0.44,154
15693,2012-10-21,4,1,10,1,0,0,0,1,0.42,117
15694,2012-10-21,4,1,10,2,0,0,0,1,0.4,132
15695,2012-10-21,4,1,10,3,0,0,0,1,0.38,41
15696,2012-10-21,4,1,10,4,0,0,0,1,0.36,21
15697,2012-10-21,4,1,10,5,0,0,0,1,0.38,10
15698,2012-10-21,4,1,10,6,0,0,0,1,0.4,26
15699,2012-10-21,4,1,10,7,0,0,0,1,0.4,56
15700,2012-10-21,4,1,10,8,0,0,0,1,0.42,143
15701,2012-10-21,4,1,10,9,0,0,0,1,0.46,269
15702,2012-10-21,4,1,10,10,0,0,0,1,0.5,443
15703,2012-10-21,4,1,10,11,0,0,0,1,0.52,547
15704,2012-10-21,4,1,10,12,0,0,0,1,0.54,675
15705,2012-10-21,4,1,10,13,0,0,0,1,0.56,626
15706,2012-10-21,4,1,10,14,0,0,0,1,0.56,640
15707,2012-10-21,4,1,10,15,0,0,0,1,0.56,623
15708,2012-10-21,4,1,10,16,0,0,0,1,0.54,591
15709,2012-10-21,4,1,10,17,0,0,0,1,0.52,491
15710,2012-10-21,4,1,10,18,0,0,0,1,0.52,413
15711,2012-10-21,4,1,10,19,0,0,0,1,0.5,266
15712,2012-10-21,4,1,10,20,0,0,0,1,0.48,195
15713,2012-10-21,4,1,10,21,0,0,0,1,0.42,166
15714,2012-10-21,4,1,10,22,0,0,0,1,0.42,113
15715,2012-10-21,4,1,10,23,0,0,0,1,0.44,66
15716,2012-10-22,4,1,10,0,0,1,1,1,0.4,31
15717,2012-10-22,4,1,10,1,0,1,1,1,0.4,11
15718,2012-10-22,4,1,10,2,0,1,1,1,0.38,5
15719,2012-10-22,4,1,10,3,0,1,1,1,0.4,6
15720,2012-10-22,4,1,10,4,0,1,1,1,0.38,7
15721,2012-10-22,4,1,10,5,0,1,1,1,0.38,46
15722,2012-10-22,4,1,10,6,0,1,1,1,0.36,144
15723,2012-10-22,4,1,10,7,0,1,1,1,0.38,452
15724,2012-10-22,4,1,10,8,0,1,1,1,0.44,728
15725,2012-10-22,4,1,10,9,0,1,1,1,0.46,360
15726,2012-10-22,4,1,10,10,0,1,1,1,0.5,212
15727,2012-10-22,4,1,10,11,0,1,1,1,0.56,211
15728,2012-10-22,4,1,10,12,0,1,1,1,0.58,283
15729,2012-10-22,4,1,10,13,0,1,1,1,0.62,315
15730,2012-10-22,4,1,10,14,0,1,1,1,0.62,282
15731,2012-10-22,4,1,10,15,0,1,1,1,0.64,296
15732,2012-10-22,4,1,10,16,0,1,1,1,0.62,524
15733,2012-10-22,4,1,10,17,0,1,1,1,0.62,922
15734,2012-10-22,4,1,10,18,0,1,1,1,0.54,786
15735,2012-10-22,4,1,10,19,0,1,1,1,0.52,514
15736,2012-10-22,4,1,10,20,0,1,1,1,0.5,403
15737,2012-10-22,4,1,10,21,0,1,1,1,0.48,174
15738,2012-10-22,4,1,10,22,0,1,1,1,0.46,183
15739,2012-10-22,4,1,10,23,0,1,1,1,0.46,163
15740,2012-10-23,4,1,10,0,0,2,1,1,0.46,37
15741,2012-10-23,4,1,10,1,0,2,1,1,0.46,17
15742,2012-10-23,4,1,10,2,0,2,1,1,0.44,7
15743,2012-10-23,4,1,10,3,0,2,1,1,0.44,1
15744,2012-10-23,4,1,10,4,0,2,1,1,0.42,7
15745,2012-10-23,4,1,10,5,0,2,1,1,0.44,50
15746,2012-10-23,4,1,10,6,0,2,1,1,0.4,158
15747,2012-10-23,4,1,10,7,0,2,1,2,0.44,531
15748,2012-10-23,4,1,10,8,0,2,1,2,0.46,761
15749,2012-10-23,4,1,10,9,0,2,1,2,0.5,334
15750,2012-10-23,4,1,10,10,0,2,1,1,0.54,221
15751,2012-10-23,4,1,10,11,0,2,1,1,0.6,253
15752,2012-10-23,4,1,10,12,0,2,1,2,0.62,378
15753,2012-10-23,4,1,10,13,0,2,1,2,0.64,303
15754,2012-10-23,4,1,10,14,0,2,1,1,0.68,296
15755,2012-10-23,4,1,10,15,0,2,1,1,0.68,346
15756,2012-10-23,4,1,10,16,0,2,1,1,0.68,541
15757,2012-10-23,4,1,10,17,0,2,1,1,0.68,938
15758,2012-10-23,4,1,10,18,0,2,1,1,0.62,826
15759,2012-10-23,4,1,10,19,0,2,1,1,0.62,482
15760,2012-10-23,4,1,10,20,0,2,1,1,0.58,379
15761,2012-10-23,4,1,10,21,0,2,1,1,0.56,295
15762,2012-10-23,4,1,10,22,0,2,1,1,0.56,194
15763,2012-10-23,4,1,10,23,0,2,1,1,0.54,111
15764,2012-10-24,4,1,10,0,0,3,1,1,0.54,46
15765,2012-10-24,4,1,10,1,0,3,1,1,0.54,27
15766,2012-10-24,4,1,10,2,0,3,1,1,0.54,6
15767,2012-10-24,4,1,10,3,0,3,1,1,0.5,4
15768,2012-10-24,4,1,10,4,0,3,1,1,0.5,6
15769,2012-10-24,4,1,10,5,0,3,1,1,0.5,53
15770,2012-10-24,4,1,10,6,0,3,1,1,0.48,173
15771,2012-10-24,4,1,10,7,0,3,1,1,0.5,526
15772,2012-10-24,4,1,10,8,0,3,1,2,0.52,801
15773,2012-10-24,4,1,10,9,0,3,1,2,0.52,373
15774,2012-10-24,4,1,10,10,0,3,1,2,0.54,171
15775,2012-10-24,4,1,10,11,0,3,1,1,0.58,236
15776,2012-10-24,4,1,10,12,0,3,1,1,0.62,316
15777,2012-10-24,4,1,10,13,0,3,1,1,0.66,306
15778,2012-10-24,4,1,10,14,0,3,1,1,0.74,301
15779,2012-10-24,4,1,10,15,0,3,1,1,0.7,308
15780,2012-10-24,4,1,10,16,0,3,1,1,0.74,532
15781,2012-10-24,4,1,10,17,0,3,1,1,0.66,963
15782,2012-10-24,4,1,10,18,0,3,1,1,0.66,858
15783,2012-10-24,4,1,10,19,0,3,1,2,0.64,572
15784,2012-10-24,4,1,10,20,0,3,1,2,0.62,441
15785,2012-10-24,4,1,10,21,0,3,1,2,0.62,313
15786,2012-10-24,4,1,10,22,0,3,1,2,0.6,238
15787,2012-10-24,4,1,10,23,0,3,1,2,0.58,123
15788,2012-10-25,4,1,10,0,0,4,1,2,0.6,76
15789,2012-10-25,4,1,10,1,0,4,1,1,0.58,28
15790,2012-10-25,4,1,10,2,0,4,1,1,0.54,18
15791,2012-10-25,4,1,10,3,0,4,1,2,0.52,8
15792,2012-10-25,4,1,10,4,0,4,1,2,0.52,5
15793,2012-10-25,4,1,10,5,0,4,1,2,0.52,55
15794,2012-10-25,4,1,10,6,0,4,1,2,0.52,171
15795,2012-10-25,4,1,10,7,0,4,1,2,0.52,495
15796,2012-10-25,4,1,10,8,0,4,1,2,0.52,779
15797,2012-10-25,4,1,10,9,0,4,1,2,0.52,343
15798,2012-10-25,4,1,10,10,0,4,1,2,0.54,225
15799,2012-10-25,4,1,10,11,0,4,1,2,0.54,238
15800,2012-10-25,4,1,10,12,0,4,1,2,0.56,319
15801,2012-10-25,4,1,10,13,0,4,1,2,0.56,313
15802,2012-10-25,4,1,10,14,0,4,1,1,0.6,285
15803,2012-10-25,4,1,10,15,0,4,1,1,0.62,305
15804,2012-10-25,4,1,10,16,0,4,1,1,0.6,499
15805,2012-10-25,4,1,10,17,0,4,1,1,0.6,886
15806,2012-10-25,4,1,10,18,0,4,1,1,0.56,809
15807,2012-10-25,4,1,10,19,0,4,1,1,0.54,542
15808,2012-10-25,4,1,10,20,0,4,1,2,0.52,347
15809,2012-10-25,4,1,10,21,0,4,1,2,0.52,271
15810,2012-10-25,4,1,10,22,0,4,1,2,0.54,207
15811,2012-10-25,4,1,10,23,0,4,1,2,0.54,135
15812,2012-10-26,4,1,10,0,0,5,1,2,0.54,71
15813,2012-10-26,4,1,10,1,0,5,1,2,0.52,36
15814,2012-10-26,4,1,10,2,0,5,1,2,0.52,19
15815,2012-10-26,4,1,10,3,0,5,1,2,0.52,13
15816,2012-10-26,4,1,10,4,0,5,1,2,0.52,5
15817,2012-10-26,4,1,10,5,0,5,1,2,0.52,50
15818,2012-10-26,4,1,10,6,0,5,1,2,0.52,144
15819,2012-10-26,4,1,10,7,0,5,1,2,0.52,421
15820,2012-10-26,4,1,10,8,0,5,1,2,0.54,734
15821,2012-10-26,4,1,10,9,0,5,1,2,0.54,403
15822,2012-10-26,4,1,10,10,0,5,1,2,0.54,197
15823,2012-10-26,4,1,10,11,0,5,1,2,0.56,290
15824,2012-10-26,4,1,10,12,0,5,1,2,0.58,392
15825,2012-10-26,4,1,10,13,0,5,1,2,0.58,337
15826,2012-10-26,4,1,10,14,0,5,1,2,0.6,351
15827,2012-10-26,4,1,10,15,0,5,1,2,0.62,448
15828,2012-10-26,4,1,10,16,0,5,1,2,0.58,582
15829,2012-10-26,4,1,10,17,0,5,1,2,0.56,817
15830,2012-10-26,4,1,10,18,0,5,1,2,0.56,665
15831,2012-10-26,4,1,10,19,0,5,1,2,0.54,471
15832,2012-10-26,4,1,10,20,0,5,1,2,0.54,311
15833,2012-10-26,4,1,10,21,0,5,1,2,0.54,292
15834,2012-10-26,4,1,10,22,0,5,1,2,0.52,217
15835,2012-10-26,4,1,10,23,0,5,1,1,0.52,178
15836,2012-10-27,4,1,10,0,0,6,0,1,0.5,142
15837,2012-10-27,4,1,10,1,0,6,0,2,0.5,146
15838,2012-10-27,4,1,10,2,0,6,0,2,0.5,90
15839,2012-10-27,4,1,10,3,0,6,0,1,0.5,26
15840,2012-10-27,4,1,10,4,0,6,0,2,0.5,13
15841,2012-10-27,4,1,10,5,0,6,0,2,0.5,9
15842,2012-10-27,4,1,10,6,0,6,0,2,0.5,31
15843,2012-10-27,4,1,10,7,0,6,0,1,0.48,86
15844,2012-10-27,4,1,10,8,0,6,0,1,0.5,213
15845,2012-10-27,4,1,10,9,0,6,0,1,0.5,328
15846,2012-10-27,4,1,10,10,0,6,0,1,0.54,479
15847,2012-10-27,4,1,10,11,0,6,0,1,0.56,585
15848,2012-10-27,4,1,10,12,0,6,0,1,0.6,668
15849,2012-10-27,4,1,10,13,0,6,0,1,0.6,760
15850,2012-10-27,4,1,10,14,0,6,0,1,0.6,750
15851,2012-10-27,4,1,10,15,0,6,0,2,0.56,711
15852,2012-10-27,4,1,10,16,0,6,0,2,0.56,612
15853,2012-10-27,4,1,10,17,0,6,0,2,0.56,618
15854,2012-10-27,4,1,10,18,0,6,0,2,0.56,456
15855,2012-10-27,4,1,10,19,0,6,0,2,0.52,300
15856,2012-10-27,4,1,10,20,0,6,0,2,0.52,296
15857,2012-10-27,4,1,10,21,0,6,0,2,0.52,209
15858,2012-10-27,4,1,10,22,0,6,0,2,0.52,157
15859,2012-10-27,4,1,10,23,0,6,0,2,0.52,167
15860,2012-10-28,4,1,10,0,0,0,0,3,0.52,117
15861,2012-10-28,4,1,10,1,0,0,0,2,0.5,133
15862,2012-10-28,4,1,10,2,0,0,0,2,0.5,116
15863,2012-10-28,4,1,10,3,0,0,0,2,0.5,79
15864,2012-10-28,4,1,10,4,0,0,0,2,0.5,20
15865,2012-10-28,4,1,10,5,0,0,0,2,0.5,28
15866,2012-10-28,4,1,10,6,0,0,0,2,0.5,39
15867,2012-10-28,4,1,10,7,0,0,0,2,0.5,65
15868,2012-10-28,4,1,10,8,0,0,0,2,0.5,173
15869,2012-10-28,4,1,10,9,0,0,0,2,0.5,330
15870,2012-10-28,4,1,10,10,0,0,0,2,0.48,434
15871,2012-10-28,4,1,10,11,0,0,0,2,0.5,462
15872,2012-10-28,4,1,10,12,0,0,0,2,0.48,491
15873,2012-10-28,4,1,10,13,0,0,0,2,0.48,391
15874,2012-10-28,4,1,10,14,0,0,0,2,0.5,402
15875,2012-10-28,4,1,10,15,0,0,0,2,0.5,301
15876,2012-10-28,4,1,10,16,0,0,0,3,0.48,293
15877,2012-10-28,4,1,10,17,0,0,0,3,0.46,225
15878,2012-10-28,4,1,10,18,0,0,0,3,0.42,154
15879,2012-10-28,4,1,10,19,0,0,0,3,0.42,54
15880,2012-10-28,4,1,10,20,0,0,0,3,0.42,55
15881,2012-10-28,4,1,10,21,0,0,0,3,0.44,46
15882,2012-10-28,4,1,10,22,0,0,0,3,0.44,37
15883,2012-10-28,4,1,10,23,0,0,0,3,0.42,14
15884,2012-10-29,4,1,10,0,0,1,1,3,0.44,22
15885,2012-10-30,4,1,10,13,0,2,1,3,0.3,116
15886,2012-10-30,4,1,10,14,0,2,1,3,0.3,126
15887,2012-10-30,4,1,10,15,0,2,1,3,0.3,124
15888,2012-10-30,4,1,10,16,0,2,1,3,0.3,98
15889,2012-10-30,4,1,10,17,0,2,1,3,0.3,124
15890,2012-10-30,4,1,10,18,0,2,1,3,0.3,143
15891,2012-10-30,4,1,10,19,0,2,1,2,0.5,115
15892,2012-10-30,4,1,10,20,0,2,1,2,0.3,81
15893,2012-10-30,4,1,10,21,0,2,1,2,0.3,64
15894,2012-10-30,4,1,10,22,0,2,1,1,0.3,66
15895,2012-10-30,4,1,10,23,0,2,1,1,0.3,39
15896,2012-10-31,4,1,10,0,0,3,1,2,0.3,16
15897,2012-10-31,4,1,10,1,0,3,1,2,0.3,8
15898,2012-10-31,4,1,10,2,0,3,1,2,0.3,7
15899,2012-10-31,4,1,10,3,0,3,1,2,0.3,3
15900,2012-10-31,4,1,10,4,0,3,1,2,0.3,5
15901,2012-10-31,4,1,10,5,0,3,1,2,0.3,24
15902,2012-10-31,4,1,10,6,0,3,1,1,0.3,116
15903,2012-10-31,4,1,10,7,0,3,1,2,0.3,337
15904,2012-10-31,4,1,10,8,0,3,1,1,0.32,621
15905,2012-10-31,4,1,10,9,0,3,1,1,0.34,297
15906,2012-10-31,4,1,10,10,0,3,1,1,0.36,168
15907,2012-10-31,4,1,10,11,0,3,1,2,0.36,189
15908,2012-10-31,4,1,10,12,0,3,1,1,0.4,241
15909,2012-10-31,4,1,10,13,0,3,1,1,0.42,213
15910,2012-10-31,4,1,10,14,0,3,1,2,0.42,224
15911,2012-10-31,4,1,10,15,0,3,1,1,0.42,230
15912,2012-10-31,4,1,10,16,0,3,1,2,0.42,424
15913,2012-10-31,4,1,10,17,0,3,1,2,0.4,723
15914,2012-10-31,4,1,10,18,0,3,1,2,0.4,584
15915,2012-10-31,4,1,10,19,0,3,1,2,0.4,410
15916,2012-10-31,4,1,10,20,0,3,1,2,0.4,268
15917,2012-10-31,4,1,10,21,0,3,1,2,0.4,192
15918,2012-10-31,4,1,10,22,0,3,1,1,0.36,165
15919,2012-10-31,4,1,10,23,0,3,1,1,0.36,101
15920,2012-11-01,4,1,11,0,0,4,1,1,0.36,60
15921,2012-11-01,4,1,11,1,0,4,1,1,0.3,30
15922,2012-11-01,4,1,11,2,0,4,1,1,0.32,20
15923,2012-11-01,4,1,11,3,0,4,1,1,0.34,15
15924,2012-11-01,4,1,11,4,0,4,1,2,0.34,10
15925,2012-11-01,4,1,11,5,0,4,1,1,0.34,40
15926,2012-11-01,4,1,11,6,0,4,1,1,0.34,148
15927,2012-11-01,4,1,11,7,0,4,1,2,0.36,420
15928,2012-11-01,4,1,11,8,0,4,1,2,0.36,680
15929,2012-11-01,4,1,11,9,0,4,1,3,0.36,331
15930,2012-11-01,4,1,11,10,0,4,1,3,0.36,146
15931,2012-11-01,4,1,11,11,0,4,1,3,0.36,170
15932,2012-11-01,4,1,11,12,0,4,1,3,0.38,221
15933,2012-11-01,4,1,11,13,0,4,1,2,0.4,248
15934,2012-11-01,4,1,11,14,0,4,1,2,0.4,185
15935,2012-11-01,4,1,11,15,0,4,1,2,0.4,214
15936,2012-11-01,4,1,11,16,0,4,1,2,0.4,344
15937,2012-11-01,4,1,11,17,0,4,1,3,0.4,689
15938,2012-11-01,4,1,11,18,0,4,1,2,0.4,678
15939,2012-11-01,4,1,11,19,0,4,1,2,0.4,452
15940,2012-11-01,4,1,11,20,0,4,1,2,0.38,296
15941,2012-11-01,4,1,11,21,0,4,1,2,0.38,267
15942,2012-11-01,4,1,11,22,0,4,1,1,0.36,202
15943,2012-11-01,4,1,11,23,0,4,1,1,0.34,120
15944,2012-11-02,4,1,11,0,0,5,1,1,0.34,50
15945,2012-11-02,4,1,11,1,0,5,1,1,0.32,24
15946,2012-11-02,4,1,11,2,0,5,1,1,0.32,10
15947,2012-11-02,4,1,11,3,0,5,1,1,0.3,3
15948,2012-11-02,4,1,11,4,0,5,1,1,0.3,7
15949,2012-11-02,4,1,11,5,0,5,1,2,0.32,26
15950,2012-11-02,4,1,11,6,0,5,1,1,0.3,122
15951,2012-11-02,4,1,11,7,0,5,1,2,0.3,357
15952,2012-11-02,4,1,11,8,0,5,1,1,0.32,687
15953,2012-11-02,4,1,11,9,0,5,1,1,0.34,382
15954,2012-11-02,4,1,11,10,0,5,1,1,0.38,204
15955,2012-11-02,4,1,11,11,0,5,1,1,0.42,221
15956,2012-11-02,4,1,11,12,0,5,1,1,0.42,292
15957,2012-11-02,4,1,11,13,0,5,1,1,0.4,294
15958,2012-11-02,4,1,11,14,0,5,1,2,0.4,262
15959,2012-11-02,4,1,11,15,0,5,1,2,0.4,306
15960,2012-11-02,4,1,11,16,0,5,1,1,0.38,421
15961,2012-11-02,4,1,11,17,0,5,1,1,0.38,638
15962,2012-11-02,4,1,11,18,0,5,1,2,0.38,522
15963,2012-11-02,4,1,11,19,0,5,1,2,0.38,374
15964,2012-11-02,4,1,11,20,0,5,1,2,0.36,221
15965,2012-11-02,4,1,11,21,0,5,1,2,0.36,156
15966,2012-11-02,4,1,11,22,0,5,1,1,0.36,149
15967,2012-11-02,4,1,11,23,0,5,1,1,0.34,119
15968,2012-11-03,4,1,11,0,0,6,0,1,0.34,108
15969,2012-11-03,4,1,11,1,0,6,0,2,0.34,89
15970,2012-11-03,4,1,11,2,0,6,0,2,0.34,46
15971,2012-11-03,4,1,11,3,0,6,0,2,0.34,28
15972,2012-11-03,4,1,11,4,0,6,0,2,0.32,16
15973,2012-11-03,4,1,11,5,0,6,0,2,0.32,9
15974,2012-11-03,4,1,11,6,0,6,0,2,0.32,21
15975,2012-11-03,4,1,11,7,0,6,0,2,0.32,59
15976,2012-11-03,4,1,11,8,0,6,0,2,0.34,142
15977,2012-11-03,4,1,11,9,0,6,0,2,0.34,219
15978,2012-11-03,4,1,11,10,0,6,0,1,0.36,328
15979,2012-11-03,4,1,11,11,0,6,0,2,0.36,340
15980,2012-11-03,4,1,11,12,0,6,0,2,0.36,394
15981,2012-11-03,4,1,11,13,0,6,0,2,0.36,449
15982,2012-11-03,4,1,11,14,0,6,0,2,0.36,455
15983,2012-11-03,4,1,11,15,0,6,0,2,0.36,448
15984,2012-11-03,4,1,11,16,0,6,0,2,0.36,400
15985,2012-11-03,4,1,11,17,0,6,0,2,0.36,410
15986,2012-11-03,4,1,11,18,0,6,0,2,0.36,297
15987,2012-11-03,4,1,11,19,0,6,0,1,0.36,239
15988,2012-11-03,4,1,11,20,0,6,0,1,0.34,181
15989,2012-11-03,4,1,11,21,0,6,0,1,0.34,166
15990,2012-11-03,4,1,11,22,0,6,0,1,0.32,146
15991,2012-11-03,4,1,11,23,0,6,0,1,0.32,148
15992,2012-11-04,4,1,11,0,0,0,0,1,0.3,102
15993,2012-11-04,4,1,11,1,0,0,0,1,0.26,165
15994,2012-11-04,4,1,11,2,0,0,0,1,0.3,37
15995,2012-11-04,4,1,11,3,0,0,0,1,0.28,11
15996,2012-11-04,4,1,11,4,0,0,0,1,0.26,9
15997,2012-11-04,4,1,11,5,0,0,0,1,0.26,5
15998,2012-11-04,4,1,11,6,0,0,0,1,0.28,16
15999,2012-11-04,4,1,11,7,0,0,0,1,0.26,50
16000,2012-11-04,4,1,11,8,0,0,0,1,0.3,149
16001,2012-11-04,4,1,11,9,0,0,0,1,0.32,217
16002,2012-11-04,4,1,11,10,0,0,0,1,0.34,360
16003,2012-11-04,4,1,11,11,0,0,0,1,0.38,445
16004,2012-11-04,4,1,11,12,0,0,0,1,0.38,504
16005,2012-11-04,4,1,11,13,0,0,0,1,0.4,493
16006,2012-11-04,4,1,11,14,0,0,0,1,0.4,509
16007,2012-11-04,4,1,11,15,0,0,0,1,0.4,449
16008,2012-11-04,4,1,11,16,0,0,0,1,0.4,435
16009,2012-11-04,4,1,11,17,0,0,0,1,0.36,327
16010,2012-11-04,4,1,11,18,0,0,0,1,0.36,237
16011,2012-11-04,4,1,11,19,0,0,0,1,0.36,227
16012,2012-11-04,4,1,11,20,0,0,0,1,0.32,141
16013,2012-11-04,4,1,11,21,0,0,0,1,0.3,87
16014,2012-11-04,4,1,11,22,0,0,0,1,0.3,79
